annual_income,is_bpl,rural,household_size,age,gender,education_level,employment_status,applied_other_scheme_before,benefited_other_scheme_before,state,avg_income_per_capita,literacy_rate,poverty_rate,sc_population,sc_literacy_rate,sc_population_share_among_sc,priority_score
60319.547759442445,1,0,5,34.225598763483575,Male,Primary,Casual Labor,0,0,West Bengal               ,106510.0,0.763,0.0986,21463270.0,0.6943           ,0.1239,0.6147191804343436
74854.88104738627,1,1,2,37.98591322203204,Male,None,Casual Labor,1,0,Madhya Pradesh            ,103654.0,0.697,0.3165,11342320.0,0.6616           ,0.0654,0.7747586310396251
295462.4451741672,0,1,4,22.574270902705976,Female,None,Unemployed,0,0,Uttar Pradesh             ,61374.0,0.677,0.2981,41357608.0,0.6089           ,0.2387,0.45986623522266656
171104.31662553598,1,1,3,34.80666355579422,Female,Graduate,Casual Labor,0,0,Uttar Pradesh             ,61374.0,0.677,0.2981,41357608.0,0.6089           ,0.2387,0.6791957378985574
229413.45763607297,1,0,1,49.56518348324792,Male,Graduate,Unemployed,1,0,Punjab                    ,149193.0,0.758,0.1378,8860179.0,0.6481           ,0.0512,0.3507974253154075
33563.58218723789,0,0,3,18.0,Male,None,Casual Labor,1,0,West Bengal               ,106510.0,0.763,0.0986,21463270.0,0.6943           ,0.1239,0.547862364509538
89243.08559400508,1,1,1,65.95628271756499,Male,Secondary,Unemployed,0,0,Uttar Pradesh             ,61374.0,0.677,0.2981,41357608.0,0.6089           ,0.2387,0.8106913240746185
25388.354981674784,0,0,8,55.736306177026876,Female,None,Casual Labor,0,0,West Bengal               ,106510.0,0.763,0.0986,21463270.0,0.6943           ,0.1239,0.5415983580217139
77109.96140279352,1,1,5,30.77869684498015,Female,Graduate,Self Employed,0,0,Bihar                     ,43605.0,0.618,0.3374,16567325.0,0.4865           ,0.0956,0.9263488649833005
118004.03853426091,0,1,6,22.120643529983532,Male,Primary,Unemployed,1,0,Tamil Nadu                ,212174.0,0.808,0.2043,14438445.0,0.7326           ,0.0833,0.6888534276372147
59925.63113889476,0,1,4,41.100088360440346,Female,Primary,Self Employed,1,0,Chhattisgarh              ,104788.0,0.703,0.3993,3274269.0,0.7076           ,0.0189,0.7179464948948746
20000.0,0,1,6,33.60197324703909,Male,Secondary,Self Employed,1,0,Bihar                     ,43605.0,0.618,0.3374,16567325.0,0.4865           ,0.0956,1.0
50531.9150464586,1,0,4,26.037209267856017,Male,Primary,Salaried,0,0,Bihar                     ,43605.0,0.618,0.3374,16567325.0,0.4865           ,0.0956,0.8156501861043276
62222.18447622051,1,1,3,33.07318079266154,Male,Primary,Self Employed,0,0,Madhya Pradesh            ,103654.0,0.697,0.3165,11342320.0,0.6616           ,0.0654,1.0
114993.51522527018,1,1,8,42.106401068645596,Female,None,Casual Labor,0,0,Andhra Pradesh            ,163746.0,0.67,0.092,13878078.0,0.6228           ,0.0801,0.8372368714571415
49185.61831926376,1,0,4,24.75004183441959,Female,Primary,Self Employed,0,0,Bihar                     ,43605.0,0.618,0.3374,16567325.0,0.4865           ,0.0956,1.0
22250.731008756487,1,0,2,38.659577868149995,Male,Secondary,Unemployed,0,0,Bihar                     ,43605.0,0.618,0.3374,16567325.0,0.4865           ,0.0956,1.0
27064.473852303992,0,1,8,45.14610968615888,Male,None,Self Employed,0,0,Andhra Pradesh            ,163746.0,0.67,0.092,13878078.0,0.6228           ,0.0801,0.7330189306376607
160863.2676437157,0,1,4,42.85670510466037,Male,None,Salaried,1,1,West Bengal               ,106510.0,0.763,0.0986,21463270.0,0.6943           ,0.1239,0.34395460628571106
131437.2453778191,0,0,4,37.7297745835695,Male,Graduate,Salaried,0,0,Uttar Pradesh             ,61374.0,0.677,0.2981,41357608.0,0.6089           ,0.2387,0.1261320361139044
20000.0,0,1,2,33.6892910166293,Female,Primary,Self Employed,0,1,Andhra Pradesh            ,163746.0,0.67,0.092,13878078.0,0.6228           ,0.0801,0.12032453177599661
191951.9643915414,1,1,1,39.84628427681063,Male,Primary,Self Employed,1,0,Punjab                    ,149193.0,0.758,0.1378,8860179.0,0.6481           ,0.0512,0.8516903127219577
92290.24893860004,1,1,4,20.34614109614643,Female,None,Unemployed,1,0,West Bengal               ,106510.0,0.763,0.0986,21463270.0,0.6943           ,0.1239,0.826277441689617
109924.03105645833,0,1,4,37.71358743764581,Female,Graduate,Self Employed,1,0,Uttar Pradesh             ,61374.0,0.677,0.2981,41357608.0,0.6089           ,0.2387,0.8455668241743144
73300.96253220817,0,1,6,29.252807759905405,Male,Primary,Self Employed,0,0,Maharashtra               ,183704.0,0.823,0.1735,13275898.0,0.7966           ,0.0766,0.442347041124344
21272.791333604167,1,1,6,41.61265464332685,Female,Graduate,Self Employed,0,0,Uttar Pradesh             ,61374.0,0.677,0.2981,41357608.0,0.6089           ,0.2387,1.0
35666.9395805101,1,1,5,51.62258161696647,Male,Graduate,Self Employed,0,0,Maharashtra               ,183704.0,0.823,0.1735,13275898.0,0.7966           ,0.0766,0.6687810379139388
37662.76403889398,0,1,6,35.226124446623786,Male,None,Casual Labor,0,0,Uttar Pradesh             ,61374.0,0.677,0.2981,41357608.0,0.6089           ,0.2387,0.8739944588494666
20000.0,1,0,5,36.90801496088454,Female,Primary,Unemployed,0,0,West Bengal               ,106510.0,0.763,0.0986,21463270.0,0.6943           ,0.1239,0.6761278036725547
37465.77511690179,1,0,3,44.22296428823941,Female,Primary,Casual Labor,0,0,Uttar Pradesh             ,61374.0,0.677,0.2981,41357608.0,0.6089           ,0.2387,0.9588546270852799
70579.21309658737,1,1,4,19.703158181064204,Male,Primary,Salaried,0,0,Bihar                     ,43605.0,0.618,0.3374,16567325.0,0.4865           ,0.0956,0.8655590971096212
231223.37941395494,1,1,5,34.34175571859291,Male,Secondary,Self Employed,0,0,Andhra Pradesh            ,163746.0,0.67,0.092,13878078.0,0.6228           ,0.0801,0.5352564614305696
33291.22620858996,0,1,9,46.482596553991655,Male,Secondary,Casual Labor,0,0,Uttar Pradesh             ,61374.0,0.677,0.2981,41357608.0,0.6089           ,0.2387,0.8454856834789235
39995.5415586628,0,1,5,31.96648090009785,Female,None,Unemployed,0,0,Jharkhand                 ,71071.0,0.664,0.3696,3985644.0,0.5589           ,0.023,0.8466503099150127
133818.70283242108,1,0,1,41.945283859238536,Female,Graduate,Casual Labor,0,0,Uttar Pradesh             ,61374.0,0.677,0.2981,41357608.0,0.6089           ,0.2387,0.991629469263094
32106.15833726333,1,1,5,24.822676433065826,Female,Primary,Self Employed,0,0,Bihar                     ,43605.0,0.618,0.3374,16567325.0,0.4865           ,0.0956,1.0
145019.18922331766,0,0,5,29.19063900759177,Female,None,Casual Labor,1,0,Madhya Pradesh            ,103654.0,0.697,0.3165,11342320.0,0.6616           ,0.0654,0.35755231253486164
34908.792426022104,0,1,5,41.942373317742394,Female,Primary,Self Employed,0,1,Jharkhand                 ,71071.0,0.664,0.3696,3985644.0,0.5589           ,0.023,0.414200755093507
60017.37192216075,1,1,5,28.06649709376505,Male,Primary,Self Employed,0,0,Uttar Pradesh             ,61374.0,0.677,0.2981,41357608.0,0.6089           ,0.2387,1.0
23686.95279926646,1,1,4,31.732473495226735,Female,Secondary,Self Employed,0,0,Uttar Pradesh             ,61374.0,0.677,0.2981,41357608.0,0.6089           ,0.2387,0.678080494680283
20000.0,1,1,3,36.19557312655554,Female,Primary,Self Employed,0,0,Maharashtra               ,183704.0,0.823,0.1735,13275898.0,0.7966           ,0.0766,0.7360698749814607
68913.88020345927,1,0,4,31.334196377974997,Female,Primary,Unemployed,1,0,Maharashtra               ,183704.0,0.823,0.1735,13275898.0,0.7966           ,0.0766,0.8623652814662738
49936.416527723,1,1,7,36.73566186055247,Female,Primary,Casual Labor,0,0,Bihar                     ,43605.0,0.618,0.3374,16567325.0,0.4865           ,0.0956,1.0
21111.395943906336,1,0,8,32.79235554113876,Male,Primary,Unemployed,0,0,Maharashtra               ,183704.0,0.823,0.1735,13275898.0,0.7966           ,0.0766,0.7437127824051454
300000.0,0,0,8,28.444594307221564,Male,Primary,Casual Labor,0,0,Madhya Pradesh            ,103654.0,0.697,0.3165,11342320.0,0.6616           ,0.0654,0.2001995199950708
83737.81388760381,0,1,8,18.0,Male,Graduate,Salaried,0,0,Uttar Pradesh             ,61374.0,0.677,0.2981,41357608.0,0.6089           ,0.2387,0.4489233125110119
116978.54278637946,1,0,3,30.36694034080446,Male,Secondary,Casual Labor,0,0,Delhi                     ,331112.0,0.862,0.0509,2812309.0,0.7889           ,0.0162,0.5037698077463976
41702.57027246948,0,0,2,31.51150124050944,Male,Secondary,Casual Labor,0,0,Uttar Pradesh             ,61374.0,0.677,0.2981,41357608.0,0.6089           ,0.2387,0.7184687088503586
124497.57075963129,1,0,3,24.046582655176557,Male,None,Unemployed,0,0,Bihar                     ,43605.0,0.618,0.3374,16567325.0,0.4865           ,0.0956,0.5344781062796498
109525.15264553306,0,0,4,32.666078040776625,Female,Secondary,Casual Labor,1,0,Karnataka                 ,221310.0,0.754,0.2091,10474992.0,0.6533           ,0.0604,0.6552011730658414
300000.0,1,1,6,34.12249288333951,Female,Primary,Salaried,1,0,Punjab                    ,149193.0,0.758,0.1378,8860179.0,0.6481           ,0.0512,0.480335231985906
51697.67654169085,1,1,4,40.141198739177355,Male,Graduate,Unemployed,0,0,Odisha                    ,102166.0,0.729,0.0819,7188463.0,0.6902           ,0.0415,0.7015636114140323
26531.592872160058,1,0,4,18.0,Female,Secondary,Casual Labor,0,0,Kerala                    ,194322.0,0.941,0.0705,3039573.0,0.8873           ,0.0175,0.7564703515443328
134963.5642685619,1,1,5,39.51572838978485,Female,Primary,Salaried,0,0,West Bengal               ,106510.0,0.763,0.0986,21463270.0,0.6943           ,0.1239,0.82593765762402
23245.871347015345,1,1,3,22.888833570261337,Male,None,Casual Labor,0,0,Delhi                     ,331112.0,0.862,0.0509,2812309.0,0.7889           ,0.0162,0.27923795131281265
144744.8931908266,1,1,2,42.43683100468471,Female,Primary,Self Employed,0,0,Madhya Pradesh            ,103654.0,0.697,0.3165,11342320.0,0.6616           ,0.0654,0.9300615290873323
70505.07579958545,1,0,3,45.082847491397025,Female,Secondary,Self Employed,0,0,Himachal Pradesh          ,183333.0,0.828,0.0806,1729252.0,0.7892           ,0.0099,0.7669690384850165
73937.00632270367,1,1,4,20.296308780921628,Female,Primary,Casual Labor,0,0,Madhya Pradesh            ,103654.0,0.697,0.3165,11342320.0,0.6616           ,0.0654,0.9435816612777009
139857.76303471354,0,1,3,29.457415135748295,Female,Graduate,Casual Labor,0,0,Bihar                     ,43605.0,0.618,0.3374,16567325.0,0.4865           ,0.0956,0.6194879820181278
101354.85447232981,1,1,6,46.0165463693084,Female,Graduate,Unemployed,0,0,Punjab                    ,149193.0,0.758,0.1378,8860179.0,0.6481           ,0.0512,0.7461519904614786
60863.292702847924,1,1,3,53.38752224525581,Male,Primary,Salaried,0,0,Karnataka                 ,221310.0,0.754,0.2091,10474992.0,0.6533           ,0.0604,0.743723029932771
258884.18945170223,0,0,1,50.224465617269104,Male,Secondary,Casual Labor,0,0,Delhi                     ,331112.0,0.862,0.0509,2812309.0,0.7889           ,0.0162,0.13245085129897274
32738.066510194152,1,0,6,45.249415492955386,Male,Secondary,Casual Labor,1,0,Karnataka                 ,221310.0,0.754,0.2091,10474992.0,0.6533           ,0.0604,1.0
71486.62002424667,1,0,4,30.49098293813563,Male,Secondary,Self Employed,1,0,Madhya Pradesh            ,103654.0,0.697,0.3165,11342320.0,0.6616           ,0.0654,0.6888412547387405
205039.95687758352,1,1,5,24.797473721136207,Female,Graduate,Self Employed,0,0,Bihar                     ,43605.0,0.618,0.3374,16567325.0,0.4865           ,0.0956,1.0
20000.0,1,1,4,39.137171917279694,Female,Secondary,Unemployed,0,0,Punjab                    ,149193.0,0.758,0.1378,8860179.0,0.6481           ,0.0512,1.0
108356.15786557429,1,0,3,58.21252297701127,Male,None,Unemployed,1,0,Jharkhand                 ,71071.0,0.664,0.3696,3985644.0,0.5589           ,0.023,0.795139158914053
20346.442799883513,1,1,10,24.23129204111627,Female,Secondary,Self Employed,0,1,Uttar Pradesh             ,61374.0,0.677,0.2981,41357608.0,0.6089           ,0.2387,0.6007681707673749
50356.1896338343,0,1,6,31.83505269711233,Male,None,Casual Labor,0,0,Uttar Pradesh             ,61374.0,0.677,0.2981,41357608.0,0.6089           ,0.2387,0.8107762281889394
39526.46187395916,0,1,5,45.21584038458664,Female,None,Self Employed,0,0,Madhya Pradesh            ,103654.0,0.697,0.3165,11342320.0,0.6616           ,0.0654,0.6335775849439331
129236.71564664585,1,0,3,42.51074633099408,Male,None,Casual Labor,0,0,Andhra Pradesh            ,163746.0,0.67,0.092,13878078.0,0.6228           ,0.0801,0.6815753989527528
33671.469152372505,0,1,5,50.379006254588646,Male,Graduate,Self Employed,0,0,Bihar                     ,43605.0,0.618,0.3374,16567325.0,0.4865           ,0.0956,0.7824715195042335
20000.0,1,1,5,34.73381974598013,Male,None,Salaried,1,0,Andhra Pradesh            ,163746.0,0.67,0.092,13878078.0,0.6228           ,0.0801,0.8189244547217137
46775.56341918931,0,1,3,27.305072428905138,Male,Secondary,Unemployed,0,1,Uttar Pradesh             ,61374.0,0.677,0.2981,41357608.0,0.6089           ,0.2387,0.3764979290330301
75738.33993136336,1,1,4,33.05212270562285,Male,Graduate,Salaried,0,0,Uttar Pradesh             ,61374.0,0.677,0.2981,41357608.0,0.6089           ,0.2387,0.9625866861022827
63956.914269092864,1,0,3,36.41343670547848,Female,Secondary,Casual Labor,0,0,Maharashtra               ,183704.0,0.823,0.1735,13275898.0,0.7966           ,0.0766,0.9594240080882411
261950.60950294387,0,0,7,27.359820073849836,Male,Secondary,Casual Labor,0,0,Bihar                     ,43605.0,0.618,0.3374,16567325.0,0.4865           ,0.0956,0.26294001080727836
66952.67282810551,0,1,9,32.372849597518,Male,Graduate,Casual Labor,0,0,West Bengal               ,106510.0,0.763,0.0986,21463270.0,0.6943           ,0.1239,0.4094186101066726
31019.043251034574,1,1,5,18.0,Female,None,Casual Labor,1,0,Kerala                    ,194322.0,0.941,0.0705,3039573.0,0.8873           ,0.0175,0.6607460282133408
42114.610320999345,1,1,5,18.0,Female,Secondary,Unemployed,0,0,Tamil Nadu                ,212174.0,0.808,0.2043,14438445.0,0.7326           ,0.0833,0.9222515789182446
82384.60341358217,1,1,7,39.991837176769245,Male,Primary,Casual Labor,0,0,Maharashtra               ,183704.0,0.823,0.1735,13275898.0,0.7966           ,0.0766,0.6010509924743953
61341.79238237575,1,0,8,33.77217066969951,Female,Primary,Casual Labor,0,0,Andhra Pradesh            ,163746.0,0.67,0.092,13878078.0,0.6228           ,0.0801,0.8369071258313098
67286.27427199055,1,1,7,33.771086034787224,Female,Graduate,Casual Labor,1,0,Haryana                   ,229065.0,0.758,0.1168,5113615.0,0.6685           ,0.0295,0.6337234596485276
68222.48174098904,1,0,6,24.99978471242445,Male,Secondary,Salaried,1,0,Punjab                    ,149193.0,0.758,0.1378,8860179.0,0.6481           ,0.0512,0.5634515231838749
119044.51969641795,1,0,2,34.281000662825235,Female,Primary,Self Employed,0,0,Maharashtra               ,183704.0,0.823,0.1735,13275898.0,0.7966           ,0.0766,0.7092415025417376
156859.78188146453,1,0,1,44.35831044736483,Female,Primary,Casual Labor,1,0,West Bengal               ,106510.0,0.763,0.0986,21463270.0,0.6943           ,0.1239,0.4867333289735267
61174.9498494352,0,0,5,55.22304850139727,Female,Secondary,Casual Labor,1,0,Bihar                     ,43605.0,0.618,0.3374,16567325.0,0.4865           ,0.0956,0.7107335764726515
141895.9809203299,0,0,4,30.239539165562903,Female,Primary,Unemployed,0,0,Andhra Pradesh            ,163746.0,0.67,0.092,13878078.0,0.6228           ,0.0801,0.4537001493355258
117807.30132795674,1,1,8,27.77051892104003,Male,Primary,Unemployed,0,0,Punjab                    ,149193.0,0.758,0.1378,8860179.0,0.6481           ,0.0512,0.8826843921071499
43009.528750931284,1,0,5,29.269241310717625,Female,Graduate,Unemployed,1,0,Tamil Nadu                ,212174.0,0.808,0.2043,14438445.0,0.7326           ,0.0833,0.5839957634705641
20000.0,0,0,5,46.07846493425525,Female,Secondary,Casual Labor,0,0,Tamil Nadu                ,212174.0,0.808,0.2043,14438445.0,0.7326           ,0.0833,0.6161049105317565
117100.71176534303,1,1,4,47.71513399881843,Female,Graduate,Casual Labor,0,0,Rajasthan                 ,115122.0,0.661,0.2105,12221593.0,0.5975           ,0.0705,0.682822409395185
54312.65239584587,0,1,2,42.399583305724285,Female,Primary,Casual Labor,0,0,West Bengal               ,106510.0,0.763,0.0986,21463270.0,0.6943           ,0.1239,0.6556589480724554
30767.85305852915,1,0,3,53.7047021204357,Male,None,Casual Labor,0,0,Rajasthan                 ,115122.0,0.661,0.2105,12221593.0,0.5975           ,0.0705,0.9631491325142835
20620.903737466797,1,0,8,43.327566618977635,Female,Primary,Unemployed,0,0,Uttar Pradesh             ,61374.0,0.677,0.2981,41357608.0,0.6089           ,0.2387,1.0
22596.393730189044,1,1,6,31.53480306217236,Male,Primary,Casual Labor,1,0,Tamil Nadu                ,212174.0,0.808,0.2043,14438445.0,0.7326           ,0.0833,0.9216248830908179
35386.99912930386,0,1,2,38.285108885519605,Female,Graduate,Self Employed,0,0,Rajasthan                 ,115122.0,0.661,0.2105,12221593.0,0.5975           ,0.0705,0.9574425302613652
30128.73000846167,1,1,4,18.0,Female,Primary,Self Employed,0,0,Tamil Nadu                ,212174.0,0.808,0.2043,14438445.0,0.7326           ,0.0833,0.8943890204868884
91456.6573237754,0,1,6,31.70560971065129,Male,Secondary,Unemployed,1,0,Punjab                    ,149193.0,0.758,0.1378,8860179.0,0.6481           ,0.0512,0.16303392866825162
57518.919423024294,1,1,4,32.160848607666644,Male,Secondary,Casual Labor,1,0,West Bengal               ,106510.0,0.763,0.0986,21463270.0,0.6943           ,0.1239,0.48176213586647637
131959.95526736858,0,1,2,18.0,Male,Primary,Unemployed,0,0,Odisha                    ,102166.0,0.729,0.0819,7188463.0,0.6902           ,0.0415,0.5765371680969869
300000.0,0,0,6,33.40561868238255,Female,Secondary,Casual Labor,0,1,Chhattisgarh              ,104788.0,0.703,0.3993,3274269.0,0.7076           ,0.0189,0.07772494953669995
93555.27410639562,1,1,6,35.485373684473224,Male,Secondary,Casual Labor,0,0,Uttar Pradesh             ,61374.0,0.677,0.2981,41357608.0,0.6089           ,0.2387,0.9570029749805031
58240.8633642763,1,1,7,42.20960966432812,Female,Secondary,Salaried,0,0,Bihar                     ,43605.0,0.618,0.3374,16567325.0,0.4865           ,0.0956,1.0
113380.02496435071,0,0,4,37.484056632226384,Female,Primary,Self Employed,0,0,Haryana                   ,229065.0,0.758,0.1168,5113615.0,0.6685           ,0.0295,0.33134411666215957
